datetime,hour,dayofweek,quarter,month,year,dayofyear,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,is_weekend,lag_1d,lag_2d,lag_3d,lag_7d,lag_14d,lag_30d,rolling_mean_3d,rolling_std_3d,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d
2007-01-31,0,2,-1.2960580679261784,1,2007,-1.38007346505684,0.0,0.0,1.378252239592745,-0.3166174014436045,0.6869311922437294,1.196925992730013,0,0.23191343448059124,0.6989143058440731,2.386512200745527,2.3836864633529777,2.174496413037152,1.9822557148124267,0.8960047407649779,0.052957820203929945,1.0181367322310315,0.8489483249089935,1.3911617688569258,1.2801675781455764,1.4555032897230427,1.3925472392393854
2007-02-01,0,3,-1.2960580679261784,2,2007,-1.3707309200587938,0.0,0.0,0.612836270074063,-1.2757594567707242,1.2057267281003763,0.6801446366438934,0,1.3531768851780561,0.23008847520582335,0.699258062272725,0.03885810964745748,0.42551360491478785,-0.5150728599019513,0.7902708865601538,0.15542027058019037,1.089105431349357,0.6771178790752128,1.3917053341128969,1.2791172874716008,1.5009637606268076,1.243004005477023
2007-02-02,0,4,-1.2960580679261784,2,2007,-1.3613883750607474,0.0,0.0,-0.6147956290152912,-1.2757594567707244,1.2057267281003763,0.6801446366438934,0,0.4318439413766207,1.3489179372363476,0.23043168449033438,0.0757267091542625,-0.15568548299713658,-0.9457304361928011,0.76344503245162,0.2314452555198063,1.1045670730159833,0.6284290964708261,1.422574830226482,1.1747792682436766,1.554456843808296,0.9920824933051079
2007-02-03,0,5,-1.2960580679261784,2,2007,-1.3520458300627012,0.0,0.0,-1.3802115985339736,-0.31661740144360484,1.2057267281003763,0.6801446366438934,1,0.16343293682093438,0.4295849818785708,1.3492624522530619,0.8020865320620335,2.3861487335014564,2.3583857827932437,1.1706501747400868,1.9681886372685982,1.392835235749557,1.309670601923752,1.422574830226482,1.1747792682436766,1.554456843808297,0.9920824933051079
2007-02-04,0,6,-1.2960580679261784,2,2007,-1.342703285064655,0.0,0.0,-1.1070378017940468,0.8794131786169637,1.2057267281003763,0.6801446366438934,1,2.392681934324493,0.16175663195482165,0.4299284239858864,2.3836864633529777,2.3861487335014564,1.9221079143444635,1.938768919885777,2.1733869431833943,1.392835235749557,1.309670601923752,1.422574830226482,1.1747792682436766,1.5756118049249934,1.066987939539393
2007-02-05,0,0,-1.2960580679261784,2,2007,-1.3333607400666085,0.0,0.0,-0.000979679470614218,1.4116968620477444,1.2057267281003763,0.6801446366438934,0,2.392681934324493,2.3861664752057936,0.16209976149251581,0.6974061659387744,1.037406887257847,-0.11148516911911406,1.9237321923169808,2.2382956146451676,1.288010251583226,1.534843121033373,1.3343626607571044,1.300502517536611,1.586814974162807,1.0269130001385005
2007-02-06,0,1,-1.2960580679261784,2,2007,-1.3240181950685623,0.0,0.0,1.105078442852818,0.879413178616964,1.2057267281003763,0.6801446366438934,0,0.1250474828884025,2.3861664752057936,2.386512200745527,0.22885038306300037,0.35082837513349274,1.4736253922471703,0.7864716955624919,2.8736049174809613,1.153067938156531,1.989830838518579,1.2512687070120951,1.5664037999316986,1.4907309934402007,1.2060902880269866
2007-02-07,0,2,-1.2960580679261784,2,2007,-1.314675650070516,0.0,0.0,1.378252239592745,-0.3166174014436045,1.2057267281003763,0.6801446366438934,0,-0.510493654095768,0.12345450345289134,2.386512200745527,1.3470353895770655,2.3861487335014564,1.1255309667557458,0.35533876457864494,1.0815220745742564,1.1419654081485882,1.976272782403104,1.1451501580517605,1.252727678282472,1.497822520516579,1.2099913616330567
2007-02-08,0,3,-1.2960580679261784,2,2007,-1.3053331050724697,0.0,0.0,0.612836270074063,-1.2757594567707242,1.2057267281003763,0.6801446366438934,0,1.2920945102749022,-0.5107070291895592,0.12379758829000838,0.42823197801005347,0.04184810452900841,0.49720922149730135,0.459887411809976,1.0435456362027848,1.1347118214925906,1.9864705658189148,1.1789491050021124,1.1816705796810545,1.4922873028627421,1.220294816439095
2007-02-09,0,4,-1.2960580679261784,2,2007,-1.2959905600744233,0.0,0.0,-0.6147956290152912,-1.2757594567707244,1.2057267281003763,0.6801446366438934,0,0.3919371544373191,1.2879681572270802,-0.5103646844519509,0.16055789954896252,0.07870840642554155,0.9794480933409418,0.6920527177058906,0.24460115940051622,1.1199417965438714,2.019115207673232,1.179315986827399,1.1807120006672007,1.4485389523574643,1.2865205205811645
2007-02-10,0,5,-1.2960580679261784,2,2007,-1.286648015076377,0.0,0.0,-1.3802115985339736,-0.31661740144360484,1.2057267281003763,0.6801446366438934,1,0.08217324190444324,0.3897648228116785,1.2883126011122294,2.3836864633529777,0.8049047555152599,1.148877899182049,1.02773413458843,1.6685292301451087,1.0756521501789333,1.8354940017955037,1.3087392368710171,1.4100050591855668,1.4955223446174954,1.3769648940455124
2007-02-11,0,6,-1.2960580679261784,2,2007,-1.2773054700783308,0.0,0.0,-1.1070378017940468,0.8794131786169637,1.2057267281003763,0.6801446366438934,1,2.149015240187582,0.08067333195817093,0.3901082184467964,2.3836864633529777,2.3861487335014564,-0.19094304626924474,1.8114855588319638,2.121940275507994,1.0756521501789333,1.8354940017955037,1.3087392368710182,1.4100050591855668,1.6191384071151111,1.3824990389133702
2007-02-12,0,0,-1.2960580679261784,2,2007,-1.2679629250802844,0.0,0.0,-0.000979679470614218,1.4116968620477444,1.2057267281003763,0.6801446366438934,0,2.392681934324493,2.1430287218558774,0.08101636686743462,0.12227783340670621,0.7002479486509047,2.3583857827932437,1.9838508116347577,1.382185881567597,1.1478369264912778,1.7139103911995044,1.291424590297056,1.4288685834336485,1.5295907745752104,1.2845096964862117
2007-02-13,0,1,-1.2960580679261784,2,2007,-1.2586203800822382,0.0,0.0,1.105078442852818,0.879413178616964,1.2057267281003763,0.6801446366438934,0,0.5221837721717087,2.3861664752057936,2.1433741636412007,-0.5115184166686444,0.23179761847279057,2.3583857827932437,1.0365008159436395,2.4074624747059588,1.1916660387681117,1.5314294607925496,1.2430917830064516,1.56934131539553,1.4021489961503784,1.26932363774789
2007-02-14,0,2,-1.2960580679261784,2,2007,-1.2492778350841918,0.0,0.0,1.378252239592745,-0.3166174014436045,1.2057267281003763,0.6801446366438934,0,-0.26936066316029394,0.5197287070000174,2.386512200745527,1.2861207171720281,1.349730967383366,0.9691163078621395,0.7196392470245261,1.1272002712870126,1.2446881229449562,1.6133647392299248,1.2653288431446539,1.6048522357087747,1.4307902286686704,1.2954853583251646
2007-02-15,0,3,-1.2960580679261784,2,2007,-1.2399352900861456,0.0,0.0,0.612836270074063,-1.2757594567707242,1.2057267281003763,0.6801446366438934,0,1.5838041315521858,-0.2700974789912263,0.520072254309751,0.38843475570166447,0.4311343407967339,0.18896018234280257,0.7917801840280898,1.1188814384658519,1.3018356728811755,1.5301248911850758,1.2917960869880694,1.575087117724501,1.4552536975609467,1.2534027184283327
2007-02-16,0,4,-1.2960580679261784,2,2007,-1.2305927450880991,0.0,0.0,-0.6147956290152912,-1.2757594567707244,1.2057267281003763,0.6801446366438934,0,0.7063436966852239,1.5790445482748536,-0.2697548534497522,0.07952130423944144,0.16352050479705085,2.1487996413381185,0.9846153674408823,0.4243770938769185,1.3274155490650301,1.4559801833922634,1.297530387286975,1.5619757643507513,1.3615412515457366,1.1892744755882152
2007-02-17,0,5,-1.2960580679261784,2,2007,-1.221250200090053,0.0,0.0,-1.3802115985339736,-0.31661740144360484,1.2057267281003763,0.6801446366438934,1,0.22290509184501525,0.7034888653667882,1.5793893318612982,2.140688759467009,2.3861487335014564,0.41689064349872285,0.7022013035195993,-0.6191266199423577,1.0936403988311916,0.9974023382236681,1.1500253928547777,1.2317002793402019,1.3824456180400126,1.1685679987989492
2007-02-18,0,6,-1.2960580679261784,2,2007,-1.2119076550920065,0.0,0.0,-1.1070378017940468,0.8794131786169637,1.2057267281003763,0.6801446366438934,1,0.8628632226376066,0.2210996874784799,0.7038326271341891,2.3836864633529777,2.3861487335014564,-0.15863469912676517,1.362790304571817,1.669122626536156,1.0936403988311916,0.9974023382236681,1.1500253928547777,1.2317002793402019,1.504495060094619,1.2111000015118993
2007-02-19,0,0,-1.2960580679261784,2,2007,-1.2025651100939603,0.0,0.0,-0.000979679470614218,1.4116968620477444,1.2057267281003763,0.6801446366438934,0,2.392681934324493,0.8596686257162826,0.22144288627260791,0.5183237795605715,0.1252490539283411,2.3583857827932437,1.6869383853461914,0.8476029559742347,1.1896477358932114,0.9564893241195045,1.2392462401187427,1.1442780009334104,1.4402343050814266,1.0687478704196278
2007-02-20,0,1,-1.2960580679261784,2,2007,-1.193222565095914,0.0,0.0,1.105078442852818,0.879413178616964,1.2057267281003763,0.6801446366438934,0,1.0503837546694372,2.3861664752057936,0.860012569753591,-0.27104745966721977,-0.508404554594435,2.3583857827932437,2.286214018186588,0.6735792467661587,1.673509207682026,0.8349520121212685,1.519170191717833,1.0674047271156075,1.4402343050814266,1.0687478704196278
2007-02-21,0,2,-1.2960580679261784,2,2007,-1.1838800200978676,0.0,0.0,1.378252239592745,-0.3166174014436045,1.2057267281003763,0.6801446366438934,0,2.392681934324493,1.0467820965445216,2.386512200745527,1.5770294456829381,1.2888300043738095,1.0228105396154394,1.6842345063863238,0.8545556953884975,1.54121405258263,0.8581518550702056,1.4771182166815022,1.0726778198587879,1.4314273842667307,1.0702992670280311
2007-02-22,0,3,-1.2960580679261784,2,2007,-1.1745374750998214,0.0,0.0,0.612836270074063,-1.2757594567707242,1.2057267281003763,0.6801446366438934,0,0.8559608151305004,2.3861664752057936,1.0471262589529873,0.7019780904753545,0.39134607521154663,0.342934501183756,2.210052751991581,1.002342708293702,1.8477283444158419,1.1115042610531245,1.6700298639002007,1.2170906340589442,1.5291559113786917,1.1764396532518342
2007-02-23,0,4,-1.2960580679261784,2,2007,-1.165194930101775,0.0,0.0,-0.6147956290152912,-1.2757594567707244,1.2057267281003763,0.6801446366438934,0,2.392681934324493,0.8527812016474008,2.386512200745527,0.21986677295569088,0.08250214750293129,2.3583857827932437,1.0995765936211301,2.5600420624734856,1.7268513898479252,1.726006760274577,1.6194776358282361,1.440953338345082,1.3934435488704358,1.1955654541145793
2007-02-24,0,5,-1.2960580679261784,2,2007,-1.1558523851037288,0.0,0.0,-1.3802115985339736,-0.31661740144360484,1.2057267281003763,0.6801446366438934,1,-0.4421191369377044,2.3861664752057936,0.8531251376467269,0.8580678899223768,2.1432057184366196,0.0369705383994411,0.1902804466891327,4.2574269321852265,1.303682003674601,3.3490695959865855,1.2709883578962908,2.1589604978561923,1.3213137053624382,1.5570660296045316
2007-02-25,0,6,-1.2960580679261784,2,2007,-1.1465098401056824,0.0,0.0,-1.1070378017940468,0.8794131786169637,1.2057267281003763,0.6801446366438934,1,-1.4652719929650646,-0.4424809363824069,2.386512200745527,2.3836864633529777,2.3861487335014564,0.07347100496847322,-1.463743682677775,0.5107143821755341,0.5362123154412254,4.050331668557826,0.8638688178665969,2.672967385092653,1.2299685387128427,2.003200244950678
2007-02-26,0,0,-1.2960580679261784,2,2007,-1.1371672951076361,0.0,0.0,-0.000979679470614218,1.4116968620477444,1.2057267281003763,0.6801446366438934,0,-1.829677400884807,-1.463412777843949,-0.442138512021398,1.045073581761439,0.5212058663761557,0.7925781256021077,-1.9625993066466283,-1.0502756666430402,0.03346040180849751,4.574956043950704,0.6481030782395161,3.2308878084567514,1.109216014357562,2.3935340420584126
2007-02-27,0,1,-1.2960580679261784,2,2007,-1.12782475010959,0.0,0.0,1.105078442852818,0.879413178616964,1.2057267281003763,0.6801446366438934,0,-1.7155876815548687,-1.8270271507642923,-1.4630715449635256,2.3836864633529777,-0.26798771774700575,2.3583857827932437,-2.0943849475806893,-1.4220556517255343,-0.7289225169255216,3.744265520084204,0.5003558445608146,3.6731859476180007,0.908415907986242,2.5913709726325895
2007-02-28,0,2,-1.2960580679261784,2,2007,-1.1184822051115435,0.0,0.0,1.378252239592745,-0.3166174014436045,1.2057267281003763,0.6801446366438934,0,-1.801691711012019,-1.7131850923062846,-1.826686342240764,0.8511844330697564,1.5796732612561204,0.6889429928542304,-2.0816396201606455,-1.4542987382411545,-1.2111589535216907,3.4490002954147436,0.17436535558043909,3.8994148234905057,0.7887843388560096,2.905275451582781
2007-03-01,0,3,-1.2960580679261784,3,2007,-1.1091396601134973,0.0,0.0,0.612836270074063,-1.2757594567707242,1.3956190735938696,-0.025791823971918176,0,-1.7971413868951438,-1.7991022109783323,-1.7128441509231498,2.3836864633529777,0.7048188442347038,0.22506573911077934,-2.1157360829235237,-1.5876108109697575,-1.9737121354908445,-0.39106633144974945,-0.06754953178816783,4.165437834628944,0.6913833298524915,3.182884656157917
2007-03-02,0,4,-1.2960580679261784,3,2007,-1.0997971151154509,0.0,0.0,-0.6147956290152912,-1.2757594567707244,1.3956190735938696,-0.025791823971918176,0,-1.802628441897077,-1.7945617645020102,-1.7987613698649458,-0.443331622685279,0.22281603020782123,1.332085669193188,-2.117359213829594,-1.583330837011072,-2.2215855787128866,-1.7668116248613661,-0.26316050461966295,4.401254759403255,0.5401497923270314,3.3919657113565918
2007-03-03,0,5,-1.2960580679261784,3,2007,-1.0904545701174047,0.0,0.0,-1.3802115985339736,-0.31661740144360484,1.3956190735938696,-0.025791823971918176,1,-1.805835206751792,-1.800036908449783,-1.7942209180896866,-1.4636753985126139,0.8608735142669788,0.4224565089853435,-1.917582869124577,-0.7218354631000552,-2.1892107080902976,-1.5269773695535207,-0.47046521756978876,4.379810415379884,0.4578549193085493,3.5229664296276484
2007-03-04,0,6,-1.2960580679261784,3,2007,-1.0811120251193582,0.0,0.0,-1.1070378017940468,0.8794131786169637,1.3956190735938696,-0.025791823971918176,1,-1.2871563757683184,-1.80323671220244,-1.7996960684272372,-1.8270803263866433,2.3861487335014564,0.15745515599220372,-0.8641976954218141,2.5873329743529507,-1.6955218940358883,1.4063668338431226,-0.6156977202647678,3.8325013491088646,0.4924675420131307,3.5363961419069474
2007-03-05,0,0,-1.2960580679261784,3,2007,-1.071769480121312,0.0,0.0,-0.000979679470614218,1.4116968620477444,1.3956190735938696,-0.025791823971918176,0,0.8864319187019878,-1.2856838060813267,-1.8028958759142317,-1.7133038419460065,1.047837118791354,2.3583857827932437,0.5718740698105559,3.1230950086740155,-1.0455861132093807,3.3837825191961555,-0.537621114464667,4.109360293484879,0.46697278694879596,3.4434379256598424
2007-03-06,0,1,-1.2960580679261784,3,2007,-1.0624269351232658,0.0,0.0,1.105078442852818,0.879413178616964,1.3956190735938696,-0.025791823971918176,0,1.8601397426464947,0.8831861599069045,-1.2853423657819447,-1.7991714716092593,2.3861487335014564,2.3583857827932437,0.8580499940578786,1.9651173747263244,-0.8192764465774561,3.158501439491113,-0.8219918188248655,3.3167036672890946,0.3257792168939098,3.255411148584111
2007-03-07,0,2,-1.2960580679261784,3,2007,-1.0530843901252194,0.0,0.0,1.378252239592745,-0.3166174014436045,1.3956190735938696,-0.025791823971918176,0,-0.5566122659188848,1.8547803023549547,0.8835301313903992,-1.7946336404696603,0.8539916065982994,0.11955731628099175,1.0485576184651004,2.1470481192229585,-0.24310565887698163,3.4202395453523873,-0.772162476505689,3.491906920537878,0.3855116131268378,3.3180670893712856
2007-03-08,0,3,-1.2960580679261784,3,2007,-1.0437418451271732,0.0,0.0,0.612836270074063,-1.2757594567707242,1.3956190735938696,-0.025791823971918176,0,1.3727559281662687,-0.5567255287879864,1.8551254077393728,-1.800105630686824,2.3861487335014564,-0.5079104787238967,0.3198896927273694,1.3122421637659296,0.08454791658100838,2.788373743459786,-1.0028636109954203,2.549197200685665,0.4099513503053405,3.2906683203178857
2007-03-09,0,4,-1.2960580679261784,3,2007,-1.0343993001291267,0.0,0.0,-0.6147956290152912,-1.2757594567707244,1.3956190735938696,-0.025791823971918176,0,1.1003361452034674e-05,1.3684544789116766,-0.5563832377563619,-1.8033035913246456,-0.44023310666298726,1.271779229745353,0.3373745088244705,1.258173973803706,0.31972369941337603,1.963835816873801,-1.0095993371570577,2.5448599017539184,0.3235837878694101,3.266620794076719
2007-03-10,0,5,-1.2960580679261784,3,2007,-1.0250567551310805,0.0,0.0,-1.3802115985339736,-0.31661740144360484,1.3956190735938696,-0.025791823971918176,1,-0.5119773811180993,-0.0013105524635477585,1.3687990167285518,-1.2860488001859567,-1.460347244936729,0.383056661911153,0.41070065280153273,1.5646780189917122,0.8372214034467607,1.4505315020797998,-0.7179085080583976,3.00646823284085,0.3795004518616058,3.351999608067449
2007-03-11,0,6,-1.2960580679261784,3,2007,-1.015714210133034,0.0,0.0,-1.1070378017940468,0.8794131786169637,1.3956190735938696,-0.025791823971918176,1,1.5599414250640429,-0.5121875354034758,-0.000967613233743426,0.8815718778084395,-1.8236703852597609,0.07722771102463963,1.347981243879288,2.7845731387513233,1.1110022776257267,2.1747970551391225,-0.31078896802870415,3.573027516097292,0.49011300821448206,3.563103630325841
2007-03-12,0,0,-1.2960580679261784,3,2007,-1.0063716651349879,0.0,0.0,-0.000979679470614218,1.4116968620477444,1.3956190735938696,-0.025791823971918176,0,2.392681934324493,1.5552336418851787,-0.5118451923936953,1.852606373566704,-1.709919507241354,2.1178144107940367,1.802013277562456,0.9610105652622775,0.890510145327174,1.8789252128868503,-0.08298205482041318,3.3922300009887096,0.4182091888217987,3.4048633943282987
2007-03-13,0,1,-1.2960580679261784,3,2007,-0.9970291201369416,0.0,0.0,1.105078442852818,0.879413178616964,1.3956190735938696,-0.025791823971918176,0,0.647066409035049,2.3861664752057936,1.5555783976830564,-0.5575104092104273,-1.7957678116214266,2.3583857827932437,1.0021204391938918,2.645707925501214,0.9040703070685603,1.8291068449076961,0.04426166006705825,3.0874226095277133,0.2805871598562705,3.2000167839036577
2007-03-14,0,2,-1.2960580679261784,3,2007,-0.9876865751388952,0.0,0.0,1.378252239592745,-0.3166174014436045,1.3956190735938696,-0.025791823971918176,0,-0.48200883024771496,0.6443402542076359,2.386512200745527,1.3665606780342032,-1.7912310017615827,0.5116487439665395,0.21297866685057096,0.13116338983808165,0.7232923850648306,1.6986829887255983,0.2540056591871028,2.698663771255602,0.2736930151716867,3.1962706351310937
2007-03-15,0,3,-1.2960580679261784,3,2007,-0.9783440301408489,0.0,0.0,0.612836270074063,-1.2757594567707242,1.3956190735938696,-0.025791823971918176,0,0.3781767828592587,-0.48228403892609584,0.6446839469455296,-0.0024153567506736188,-1.7967017604580806,-0.2698406240435313,0.1688822713520118,0.006936899899456928,0.8204424742780035,1.5943280226173924,0.4793512007966387,2.196367246315189,0.3121766895601408,3.190204695130956
2007-03-16,0,4,-1.2960580679261784,3,2007,-0.9690014851428026,0.0,0.0,-0.6147956290152912,-1.2757594567707244,1.3956190735938696,-0.025791823971918176,0,0.5344980227118761,0.37603432163423905,-0.48194166101737884,-0.5129980700980847,-1.7998990013660667,1.5597832348254006,0.4447006919462262,-1.1387168530067953,0.9538698177511892,1.2155219947307834,0.6748840505440435,1.5325290358140384,0.2469866538273649,3.091146226115386
2007-03-17,0,5,-1.2960580679261784,3,2007,-0.9596589401447564,0.0,0.0,-1.3802115985339736,-0.31661740144360484,1.3956190735938696,-0.025791823971918176,1,0.2220948538166947,0.5320162263145856,0.3763777012451475,1.5532322545827646,-1.2827606230753172,0.6934692667278225,0.601875207234515,-0.7780714612019477,0.8119976663747196,0.9671036606667947,0.8741420858328336,1.0015401144396852,0.25048454477052934,3.0954509111688906
2007-03-18,0,6,-1.2960580679261784,3,2007,-0.9503163951467101,0.0,0.0,-1.1070378017940468,0.8794131786169637,1.3956190735938696,-0.025791823971918176,1,0.7794087057203349,0.22029120827871765,0.5323597879644938,2.3836864633529777,0.8843722123689455,0.21617183034349496,0.9274602677631897,0.07861271244415524,0.6253201077385572,-0.17551980565801362,0.9203477696566158,1.0742511670384018,0.3051917096952535,3.1660382804531646
2007-03-19,0,0,-1.2960580679261784,3,2007,-0.9409738501486637,0.0,0.0,-0.000979679470614218,1.4116968620477444,1.3956190735938696,-0.025791823971918176,0,1.3656449783818199,0.7763952681405155,0.22063440612930835,0.6428635494314843,1.8551881680710613,0.8480005096471902,1.2290947729088608,-0.7270041705517949,0.6880347683447919,-0.0654541204048269,0.8366515759342493,0.8478502328605286,0.31137881297638964,3.1754542757440904
2007-03-20,0,1,-1.2960580679261784,3,2007,-0.9316313051506174,0.0,0.0,1.105078442852818,0.879413178616964,1.3956190735938696,-0.025791823971918176,0,0.9921013162439081,1.3613589652597224,0.7767391149934824,-0.48311179829517065,-0.5543861962241994,2.3583857827932437,1.2680244695331386,-0.8500649576854289,0.9353775371040356,-0.807216348680615,0.9750527176162341,0.5820961909041226,0.23890312065689573,2.9475721668204775
